id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
653240,Rental unit in Bondi Junction · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,3284546,Nan,,Waverley,-33.89472,151.25282,Private room,90,1,259,28/5/2023,2.04,1,173,48,
1106059,Cottage in Banksia · ★4.87 · 1 bedroom · 1 bed · 1 shared bath,6073132,Danielle,,Rockdale,-33.9456,151.14742,Private room,149,2,17,20/4/2018,0.17,2,0,0,
659009,Rental unit in Darlinghurst · ★5.0 · 3 bedrooms · 2 beds · 3 baths,3046924,Contemporary Hotels,,Sydney,-33.87742,151.22231,Entire home/apt,1603,5,17,6/11/2022,0.17,55,313,2,PID-STRA-23237-2
1521151,Guest suite in Manly Vale · ★4.78 · 1 bedroom · 1 bed · 1 bath,2357811,Jill,,Warringah,-33.7849,151.27432,Entire home/apt,163,2,54,22/4/2022,0.59,1,349,0,PID-STRA-8240
1111328,Rental unit in Sydney · ★4.64 · 2 bedrooms · 2 beds · 2 baths,2288917,Matt,,Randwick,-33.94182211,151.2378816,Entire home/apt,125,8,15,22/7/2019,0.21,1,171,0,PID-STRA-49216
1521258,Rental unit in Bondi Beach · ★4.34 · 1 bedroom · 2 beds · 1 bath,2494240,Gustavo,,Waverley,-33.89245,151.27283,Entire home/apt,95,7,63,31/5/2023,0.53,1,183,12,PID-STRA-15918
659320,Rental unit in Bondi · ★4.71 · 3 bedrooms · 3 beds · 1.5 baths,2911473,Julian,,Waverley,-33.89225,151.2668,Entire home/apt,229,90,22,2/1/2020,0.17,1,88,0,
1118803,Guest suite in Roseville · ★4.63 · 3 bedrooms · 3 beds · 2 baths,6140082,Joanna,,Ku-Ring-Gai,-33.78293,151.18105,Entire home/apt,150,7,22,3/11/2019,0.18,1,0,0,Exempt
664353,Rental unit in Sydney · ★4.84 · 1 bedroom · 1 bed · 1 bath,2551056,Carolyn,,Leichhardt,-33.85571,151.19177,Entire home/apt,140,4,101,6/4/2023,0.77,1,5,12,PID-STRA-17570-1
1121561,Rental unit in Sydney · ★4.80 · 1 bedroom · 1 bed · 1 bath,6153649,Jess,,Sydney,-33.87284,151.22643,Entire home/apt,150,90,116,19/5/2019,1.1,1,0,0,
677230,Rental unit in Elizabeth Bay · ★4.95 · Studio · 1 bed · 1 bath,576873,Morgan,,Sydney,-33.87076,151.23029,Entire home/apt,78,90,21,20/4/2023,0.2,1,107,2,PID-STRA-49562
1521901,Home in Fairlight · ★4.95 · 1 bedroom · 1 bed · 1 private bath,6827689,Martine,,Manly,-33.79453,151.27,Private room,150,2,40,16/5/2023,0.34,2,30,12,
1122772,Rental unit in Manly · ★4.60 · 1 bedroom · 1 bed · 1 bath,3266211,Jen,,Manly,-33.80117,151.28632,Entire home/apt,180,90,5,25/2/2017,0.04,1,0,0,
1527695,Home in Birchgrove · 2 bedrooms · 2 beds · 1 bath,4457100,Maree,,Leichhardt,-33.85346,151.17985,Entire home/apt,120,90,2,12/12/2016,0.02,1,0,0,
686805,Rental unit in Darlinghurst · ★4.64 · 1 bedroom · 1 bed · 1 bath,3437247,Max,,Sydney,-33.87509,151.22038,Entire home/apt,99,90,357,16/3/2020,2.74,1,0,0,
1125557,Rental unit in Cronulla · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,8402583,Janice,,Sutherland Shire,-34.04825,151.15622,Private room,174,7,41,3/3/2023,0.42,1,180,2,
698401,Home in Redfern · 3 bedrooms · 3 beds · 2 baths,3579902,Esti,,Sydney,-33.89644,151.21233,Entire home/apt,250,90,1,6/1/2013,0.01,1,0,0,
698667,Rental unit in Manly · ★4.63 · 2 bedrooms · 1 bed · 1 bath,3511362,Bevan & Jen,,Manly,-33.78634,151.28518,Entire home/apt,220,90,18,2/1/2017,0.14,1,0,0,
1543576,Loft in Camperdown · ★4.81 · 1 bedroom · 1 bed · 1 bath,7763649,Priscilla,,Sydney,-33.88476,151.18072,Entire home/apt,150,90,33,9/7/2022,0.28,1,68,7,PID-STRA-9785
1548155,Home in Mosman · 4 bedrooms · 4 beds · 2 baths,8210210,Diana & Steve,,Mosman,-33.81847,151.23586,Entire home/apt,795,90,2,3/1/2016,0.02,2,365,0,
1127577,Home in Randwick · ★4.92 · 3 bedrooms · 3 beds · 2 baths,1261680,James,,Randwick,-33.90827,151.24882,Entire home/apt,300,14,50,5/5/2023,0.66,1,192,18,PID-STRA-8138
1548191,Home in Newport · 5 bedrooms · 5 beds · 4 baths,6676972,Luxury Holidays,,Pittwater,-33.6642,151.31895,Entire home/apt,3567,14,2,7/1/2018,0.03,1,358,0,PID-STRA-22661
1130697,Home in Rozelle · ★4.72 · 1 bedroom · 1 bed · 2 baths,6172276,Adam,,Leichhardt,-33.86784,151.17109,Private room,85,2,27,25/4/2023,0.23,3,353,5,
1575523,Home in Bondi Junction · ★5.0 · 4 bedrooms · 4 beds · 2 baths,8376366,Rob,,Waverley,-33.8961,151.25639,Entire home/apt,1000,90,5,2/1/2020,0.05,1,0,0,PID-STRA-15860
701180,Rental unit in Campsie · ★4.55 · 2 bedrooms · 2 beds · 1 bath,3255027,Antoinette,,Canterbury,-33.90736,151.10974,Entire home/apt,100,90,31,3/4/2018,0.34,1,310,0,
1130919,Home in Coogee · ★4.90 · 3 bedrooms · 3 beds · 2.5 baths,4813247,Kristin,,Randwick,-33.91546,151.25433,Entire home/apt,814,7,10,1/3/2023,0.15,1,352,3,PID-STRA-5749
701670,Rental unit in Kirrawee · ★4.90 · 1 bedroom · 1 bed · 1 bath,3600837,Maryellen,,Sutherland Shire,-34.04222,151.06819,Entire home/apt,95,90,231,29/4/2020,1.77,2,156,0,
1578731,Rental unit in Potts Point · ★4.59 · 1 bedroom · 2 beds · 1 bath,8372948,Kate,,Sydney,-33.87455,151.22255,Entire home/apt,130,90,42,21/10/2015,0.37,1,0,0,
1131054,Rental unit in Woollahra · ★4.98 · 2 bedrooms · 2 beds · 1 bath,6205300,Sarah,,Woollahra,-33.88902,151.2368,Entire home/apt,450,4,45,12/5/2023,0.38,2,334,6,PID-STRA-22663
1584102,Rental unit in Malabar · ★4.91 · 2 bedrooms · 3 beds · 1 bath,4903605,Bernadette,,Randwick,-33.96818,151.2519,Entire home/apt,157,6,211,1/6/2023,1.91,1,98,17,PID-STRA-24657
701914,Home in Randwick · ★5.0 · 3 bedrooms · 3 beds · 2 baths,2688277,Jennifer,,Randwick,-33.92489,151.24351,Entire home/apt,450,3,8,2/1/2023,0.06,2,2,2,Exempt
1135725,Rental unit in Coogee · ★4.44 · 1 bedroom · 1 bed · 1 shared bath,3231475,Liliya,,Randwick,-33.91985,151.25324,Private room,75,90,21,12/11/2019,0.19,3,364,0,
706542,Home in Beacon Hill · ★4.15 · 1 bedroom · 1 bed · 1 shared bath,3631357,Marianne,,Warringah,-33.75398,151.26013,Private room,80,4,13,11/3/2023,0.1,5,233,5,
1584760,Guest suite in Manly · ★4.80 · 1 bedroom · 1 bed · 1 bath,6677867,Joanne,,Manly,-33.79653,151.28651,Entire home/apt,218,2,74,23/5/2023,0.64,1,156,40,PID-STRA-7636
1138483,Cabin in Bundeena · ★4.93 · 1 bedroom · 1 bed · 1 bath,6245401,Belinda,,Sutherland Shire,-34.08145,151.15823,Entire home/apt,107,2,399,14/5/2023,3.28,1,98,40,PID-STRA-9165
1594413,Rental unit in Clovelly · 1 bedroom · 1 bed · 1 bath,8504164,Anita,,Randwick,-33.91027,151.25602,Entire home/apt,244,90,0,,,1,0,0,
708819,Guest suite in Pymble · ★4.58 · 2 bedrooms · 4 beds · 1 bath,825199,Askar And Zara,,Ku-Ring-Gai,-33.74993,151.14397,Entire home/apt,115,3,52,2/5/2023,0.41,1,2,15,PID-STRA-4806
1139616,Home in Epping · ★4.83 · 1 bedroom · 1 bed · 2 shared baths,6250414,Gillian,,Parramatta,-33.776134,151.080627,Private room,70,4,41,23/5/2023,0.35,2,145,5,
714131,Rental unit in Surry Hills · 1 bedroom · 2 beds · 1 bath,3677397,Lili,,Sydney,-33.88683,151.21037,Entire home/apt,93,365,2,27/3/2013,0.02,1,145,0,
1598143,Rental unit in North Bondi · ★4.64 · 2 bedrooms · 2 beds · 1 bath,1972133,Phillip,,Waverley,-33.88785,151.28215,Entire home/apt,238,21,11,11/10/2022,0.09,12,348,2,PID-STRA-25781
1141803,Loft in Surry Hills · ★4.93 · 1 bedroom · 1 bed · 1 bath,97616,Marcella,,Sydney,-33.88706,151.21403,Entire home/apt,300,4,86,21/5/2023,0.82,1,339,16,PID-STRA-14453-3
718597,Cottage in Balgowlah · ★4.99 · 1 bedroom · 4 beds · 1 bath,3706591,Felicity,,Manly,-33.80175,151.26628,Entire home/apt,165,7,72,3/6/2023,0.56,1,237,15,PID-STRA-17870
1145502,Rental unit in Cremorne Point · 2 bedrooms · 3 beds · 1 bath,6281148,Jackie,,North Sydney,-33.84081,151.2271,Entire home/apt,800,7,2,2/1/2023,0.02,1,0,1,PID-STRA-21968-3
1606341,Rental unit in Bondi Beach · ★4.60 · 2 bedrooms · 2 beds · 1 bath,8557626,Veronica,,Waverley,-33.88896,151.27746,Entire home/apt,316,2,366,11/5/2023,3.3,4,216,52,PID-STRA-34349
1145567,Home in Sydney  · ★4.36 · 1 bedroom · 1 bed · 2.5 shared baths,6172276,Adam,,Leichhardt,-33.86783,151.17143,Private room,110,2,13,24/2/2019,0.11,3,327,0,
725235,Rental unit in Birchgrove · ★4.88 · 2 bedrooms · 2 beds · 1 bath,3750190,Gary,,Leichhardt,-33.84640503,151.1855469,Entire home/apt,250,6,100,14/4/2023,0.77,1,126,18,PID-STRA-6365
1145571,Home in Sydney · ★4.67 · 1 bedroom · 1 bed · 2 baths,6172276,Adam,,Leichhardt,-33.86572,151.17114,Private room,85,2,3,19/3/2023,0.02,3,360,2,
731503,Home in Beacon Hill · ★4.85 · 1 bedroom · 3 beds · 1 shared bath,3631357,Marianne,,Warringah,-33.75531,151.26042,Private room,87,4,33,3/6/2023,0.27,5,82,7,
1615162,Rental unit in Waterloo · 2 bedrooms · 1 bed · 2 baths,1318093,Yesid,,Sydney,-33.90034,151.21323,Entire home/apt,214,90,2,30/3/2016,0.02,1,90,0,
1623648,Home in Dover Heights · 1 bedroom · 1 bed · 2 baths,6220032,Paul,,Waverley,-33.87557,151.2791,Private room,120,90,0,,,2,365,0,
1164589,Rental unit in Clareville · ★4.79 · 1 bedroom · 1 bed · 1 bath,6379641,Tony,,Pittwater,-33.63822,151.30944,Entire home/apt,425,2,363,21/5/2023,3.03,1,323,64,PID-STRA-20737
1624855,Guesthouse in Curl Curl · ★4.91 · 1 bedroom · 1 bed · 1 bath,8639927,Michelle  And Rob,,Warringah,-33.76832,151.29368,Entire home/apt,183,2,11,27/5/2023,3.3,3,188,11,PID-STRA-48639
731529,Home in Beacon Hill · ★4.94 · 1 bedroom · 1 bed · 1.5 shared baths,3631357,Marianne,,Warringah,-33.75734,151.26062,Private room,64,4,32,17/5/2023,0.3,5,230,12,
741598,Home in Dover Heights · 5 bedrooms · 7 beds · 4 baths,3881804,Carole,,Waverley,-33.87548,151.28181,Entire home/apt,1100,90,0,,,1,0,0,
1168005,Home in Beacon Hill · ★4.84 · 3 bedrooms · 3 beds · 1.5 baths,6396861,Toni & Victor,,Warringah,-33.75415,151.26811,Entire home/apt,300,5,39,4/6/2021,0.33,1,30,0,PID-STRA-49888
743357,Condo in Bondi · ★4.63 · 2 bedrooms · 2 beds · 2 baths,3222787,Carolyn,,Waverley,-33.89459,151.26627,Entire home/apt,196,90,8,19/10/2018,0.07,1,0,0,
1180717,Rental unit in Lane Cove North · 1 bedroom · 1 bed · 1 bath,6459849,Jill,,Lane Cove,-33.80813,151.16114,Entire home/apt,130,7,2,5/1/2014,0.02,1,0,0,Exempt
1641560,Home in North Bondi · 3 bedrooms · 5 beds · 1.5 baths,8270548,Kendall,,Waverley,-33.88294,151.27331,Entire home/apt,543,7,2,1/1/2023,0.02,1,358,1,PID-STRA-40483
1180925,Rental unit in Coogee · 1 bedroom · 1 bed · 1 bath,5218299,Kristie,,Randwick,-33.92158,151.24601,Entire home/apt,350,90,2,14/1/2014,0.02,1,0,0,
745467,Home in Maroubra · ★4.53 · 3 bedrooms · 3 beds · 1.5 baths,2532222,Guy,,Randwick,-33.94285,151.25687,Entire home/apt,210,7,16,13/1/2023,0.13,1,24,3,PID-STRA-7828
1181214,Place to stay in Annandale · ★4.93 · 2 bedrooms · 2 beds · 2 baths,6462282,Jessie,,Leichhardt,-33.88579941,151.1716614,Entire home/apt,307,1,29,17/4/2023,0.35,1,144,12,PID-STRA-39375
751568,Townhouse in Erskineville · ★4.54 · 3 bedrooms · 3 beds · 1.5 baths,334978,Cc,,Sydney,-33.8983,151.18348,Entire home/apt,235,90,36,2/1/2019,0.28,1,248,0,
1656860,Rental unit in Penrith · ★4.53 · 3 bedrooms · 3 beds · 1 bath,7940457,Donna,,Penrith,-33.75451,150.69197,Entire home/apt,191,7,17,30/10/2022,0.17,12,83,4,Exempt
1184688,Rental unit in Manly · ★4.67 · 2 bedrooms · 2 beds · 2 baths,6479860,Pip,,Manly,-33.79571,151.28174,Entire home/apt,350,3,22,24/1/2023,0.21,1,174,2,PID-STRA-5998
1664928,Guest suite in Erskineville · ★4.89 · 1 bedroom · 1 bed · 1 bath,8819120,Lisa & Mark,,Sydney,-33.90373,151.1834,Entire home/apt,183,90,276,19/2/2023,2.41,1,64,24,PID-STRA-11551
755619,Rental unit in Manly · ★4.50 · 1 bedroom · 1 bed · 1 bath,3976940,Jiro,,Manly,-33.80025,151.28832,Private room,153,90,4,17/2/2015,0.03,1,0,0,
1188276,Rental unit in Bondi Beach · ★4.89 · 2 bedrooms · 1 bed · 1 bath,6496994,Grisel,,Waverley,-33.88612,151.26979,Entire home/apt,200,5,18,1/1/2023,0.16,2,109,2,PID-STRA-9999
761223,Rental unit in Bondi · ★4.54 · 2 bedrooms · 2 beds · 1 bath,3742271,Yair,,Waverley,-33.89283,151.26079,Entire home/apt,162,90,54,13/2/2019,0.43,1,91,0,
1665907,Rental unit in West Ryde · 2 bedrooms · 2 beds · 1 bath,8823656,Ahsan,,Ryde,-33.80646,151.08603,Entire home/apt,98,90,1,15/4/2016,0.01,1,0,0,
1666574,Rental unit in Manly · ★4.29 · 2 bedrooms · 2 beds · 1 bath,913561,Fabienne,,Manly,-33.79362,151.2818,Entire home/apt,130,90,7,1/1/2019,0.06,2,0,0,
1211041,Rental unit in Maroubra · ★4.94 · 2 bedrooms · 2 beds · 1 bath,6613002,Li,,Randwick,-33.9406,151.23635,Entire home/apt,100,200,17,21/7/2019,0.15,2,0,0,
1668941,Home in Mosman · ★5.0 · 1 bedroom · 1 bed · 1 bath,8210210,Diana & Steve,,Mosman,-33.81856,151.23623,Private room,98,90,12,18/3/2017,0.1,2,365,0,
765619,Home in Palm Beach · ★4.88 · 4 bedrooms · 4 beds · 4 baths,3046924,Contemporary Hotels,,Pittwater,-33.59372334,151.3235466,Entire home/apt,1557,2,16,6/4/2023,0.15,55,341,6,PID-STRA-22770
765765,Rental unit in Bronte · ★4.58 · 2 bedrooms · 2 beds · 1 bath,490291,Ingrid,,Waverley,-33.90494,151.26737,Entire home/apt,300,3,59,8/5/2023,0.55,2,329,12,PID-STRA-8957
1218594,Rental unit in Bondi Beach · ★4.79 · 2 bedrooms · 2 beds · 1 bath,6266484,Ritchi,,Waverley,-33.88665,151.26995,Entire home/apt,350,3,132,28/5/2023,1.11,1,93,35,PID-STRA-23744
767295,Rental unit in Sydney · ★4.78 · 1 bedroom · 2 beds · 1 bath,3809995,Charlotte,,Sydney,-33.87151,151.22435,Entire home/apt,177,2,484,3/6/2023,3.8,3,258,34,PID-STRA-14807
1219209,Home in Manly · 1 bedroom · 1 bed · 1 shared bath,6652149,Mike,,Manly,-33.80516,151.2885,Private room,45,90,0,,,1,0,0,
1669063,Home in Dulwich Hill · ★4.0 · 1 bedroom · 1 bed · 1 bath,2308825,Rohan,,Marrickville,-33.90762,151.13515,Private room,182,90,3,12/9/2017,0.03,1,365,0,
1224685,Rental unit in Darlinghurst · ★4.79 · 2 bedrooms · 2 beds · 2 baths,59850,Morag,,Sydney,-33.87486,151.21791,Entire home/apt,280,2,16,27/5/2023,0.14,2,47,2,PID-STRA-24061-7
1678160,Guest suite in Neutral Bay · ★4.91 · 1 bedroom · 1 bed · 1.5 baths,1801684,Anne,,North Sydney,-33.83846,151.22445,Entire home/apt,140,4,91,14/4/2023,0.77,1,96,10,PID-STRA-5607
768091,Home in Bondi · ★4.92 · 3 bedrooms · 4 beds · 2 baths,3932725,Paul,,Waverley,-33.8915,151.26577,Entire home/apt,360,5,13,6/1/2023,0.1,2,14,1,PID-STRA-7633
1230573,Home in Bondi · ★4.63 · 1 bedroom · 1 bed · 1 private bath,3932725,Paul,,Waverley,-33.89039,151.26407,Private room,110,2,33,28/5/2019,0.28,2,35,0,
769833,Home in Newtown · ★4.89 · 3 bedrooms · 4 beds · 2 baths,2424664,Toby,,Marrickville,-33.89731,151.17694,Entire home/apt,142,5,10,2/1/2023,0.08,1,155,2,PID-STRA-36891
1243792,Guesthouse in Newtown · ★4.83 · 1 bedroom · 1 bed · 1 bath,6779186,Heather,,Sydney,-33.89681,151.18734,Entire home/apt,136,3,481,3/6/2023,4.02,1,8,51,PID-STRA-6881-2
770164,Home in Petersham · 1 bedroom · 1 bed · 1.5 shared baths,4059587,Emily,,Marrickville,-33.8918,151.16006,Private room,75,90,0,,,1,0,0,
1693472,Home in Freshwater · ★4.78 · 5 bedrooms · 5 beds · 3.5 baths,8945737,Karen,,Warringah,-33.77413,151.28838,Entire home/apt,1221,3,40,8/4/2023,0.34,2,301,8,PID-STRA-17342
1253710,Rental unit in Pyrmont · ★4.65 · 1 bedroom · 1 bed · 1 bath,6830650,Tom,,Sydney,-33.87281,151.19624,Entire home/apt,180,90,263,30/1/2022,2.18,1,0,0,PID-STRA-28566
1257706,Rental unit in Bondi Beach · ★4.95 · 2 bedrooms · 3 beds · 1 bath,1468965,Jonny & Sabine,,Waverley,-33.88549,151.27849,Entire home/apt,300,7,42,4/1/2023,0.37,1,0,2,PID-STRA-25643
1704477,Guest suite in Kareela · ★4.67 · Studio · 4 beds · 1 bath,8998185,Sue & David,,Sutherland Shire,-34.02207,151.08327,Entire home/apt,99,2,171,1/5/2023,1.48,1,72,33,PID-STRA-8597
771147,Rental unit in Mosman · ★4.67 · 1 bedroom · 1 bed · 1 bath,4068265,Daniela,,Mosman,-33.8154,151.24196,Private room,80,90,3,30/1/2019,0.03,1,363,0,
1274199,Home in North Bondi · ★5.0 · 3 bedrooms · 3 beds · 2 baths,6935712,James,,Waverley,-33.8787,151.27526,Entire home/apt,1200,7,7,14/1/2022,0.06,1,177,0,PID-STRA-13728
771702,Home in Redfern · ★4.71 · 1 bedroom · 1 bed · 2 shared baths,3564414,Paris,,Sydney,-33.89505,151.21252,Private room,55,90,41,3/11/2019,0.32,2,91,0,
1710156,Rental unit in Rushcutters Bay · ★4.75 · 1 bedroom · 1 bed · 1 bath,778738,Adrian,,Sydney,-33.87472,151.22658,Entire home/apt,174,90,4,23/11/2019,0.09,1,0,0,
1713957,Rental unit in Rose Bay · ★4.67 · 2 bedrooms · 2 beds · 1 bath,8379064,Brian,,Waverley,-33.87833,151.27208,Entire home/apt,599,99,3,2/1/2018,0.03,1,91,0,
1713966,Rental unit in Bondi Beach · ★4.51 · 2 bedrooms · 3 beds · 1 bath,113874,Bondi Beach Holiday Homes,,Waverley,-33.88951,151.26524,Entire home/apt,270,14,58,2/6/2023,0.5,35,146,3,PID-STRA-23505
1276799,Home in Avalon · ★4.93 · 3 bedrooms · 5 beds · 1 bath,6949862,David,,Pittwater,-33.63125,151.33583,Entire home/apt,630,2,70,25/3/2023,0.61,2,354,11,PID-STRA-2430-2
1714235,Home in Great Mackerel Beach · ★4.95 · 3 bedrooms · 6 beds · 2 baths,9041452,Richard & Claudia,,Pittwater,-33.59335,151.30213,Entire home/apt,950,2,135,12/2/2023,1.18,1,334,17,PID-STRA-16473
775552,Rental unit in Mosman · ★4.35 · 2 bedrooms · 3 beds · 1 bath,2650727,Robbie,,Mosman,-33.82532,151.2465,Entire home/apt,220,3,245,27/5/2023,1.93,3,297,27,Exempt
1292602,Condo in Potts Point · ★4.55 · 1 bedroom · 1 bed · 1 bath,7028222,Kylie,,Sydney,-33.87164,151.2242,Entire home/apt,58,90,345,27/4/2020,2.86,1,0,0,
777184,Rental unit in Surry Hills · ★4.51 · 1 bedroom · 1 bed · 1 bath,4098267,Rolmar,,Sydney,-33.87847,151.21367,Entire home/apt,179,120,122,15/4/2023,0.96,1,195,1,PID-STRA-47891
777278,Rental unit in North Sydney · ★4.67 · 1 bedroom · 2 beds · 1 bath,4099460,Serena,,North Sydney,-33.83204,151.21408,Entire home/apt,145,90,9,3/1/2020,0.07,3,0,0,PID-STRA-25968
1723640,Home in Redfern · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,4825043,Tara,,Sydney,-33.88989,151.2039,Entire home/apt,184,2,4,8/1/2021,0.1,2,0,0,PID-STRA-9925
1297960,Rental unit in Sydney · 1 bedroom,5465846,Gregory,,Waverley,-33.89479,151.27318,Private room,100,90,0,,,1,0,0,
1314482,Rental unit in Queens Park · ★4.46 · 1 bedroom · 1 bed · 1 bath,6435318,Uldis,,Waverley,-33.89916,151.24948,Entire home/apt,180,90,28,13/2/2017,0.23,1,180,0,
1725625,Home in Annandale · ★4.90 · 1 bedroom · 1 bed · 1.5 baths,7295333,Jayne,,Leichhardt,-33.8828,151.17378,Entire home/apt,286,2,60,7/5/2023,0.52,1,150,1,PID-STRA-5410
777307,Home in Hornsby · ★4.48 · 5 bedrooms · 2 beds · 3 shared baths,4099655,Hong,,Hornsby,-33.68249,151.10458,Private room,81,90,50,3/8/2019,0.39,4,365,0,
1317388,Home in Avalon Beach · ★4.96 · 1 bedroom · 2 beds · 1 bath,6949862,David,,Pittwater,-33.63134,151.33437,Entire home/apt,295,2,55,4/6/2023,0.61,2,259,13,PID-STRA-2430-1
781631,Rental unit in Potts Point · ★4.58 · 1 bedroom · 1 bed · 1 bath,1918111,Mike,,Sydney,-33.86658,151.22445,Private room,329,90,27,14/4/2016,0.21,1,365,0,
783928,Rental unit in Potts Point · ★4.81 · 1 bedroom · 2 beds · 1 bath,1261500,Hugh,,Sydney,-33.87255,151.22403,Entire home/apt,161,3,315,24/4/2023,2.54,5,16,40,Exempt
1729330,Rental unit in Bondi Junction · ★4.60 · 3 bedrooms · 4 beds · 1 bath,8580617,Kate,,Waverley,-33.8952,151.25152,Entire home/apt,245,90,5,11/1/2016,0.04,1,0,0,
1317556,Rental unit in Potts Point · ★4.67 · 1 bedroom · 1 bed · 1 bath,1038573,Tais,,Sydney,-33.86665,151.22503,Private room,98,90,15,25/5/2015,0.13,1,365,0,
1321338,Rental unit in Bondi Junction · ★4.83 · 2 bedrooms · 3 beds · 3 baths,3825886,Ian,,Waverley,-33.89256,151.2533,Entire home/apt,360,90,31,20/1/2020,0.27,1,0,0,PID-STRA-20713
1729391,Rental unit in Waterloo · ★4.58 · 1 bedroom · 1 bed · 1 shared bath,4254184,Dinda,,Sydney,-33.90226,151.21418,Private room,70,5,89,21/5/2023,0.77,4,345,9,PID-STRA-11602-1
787970,Rental unit in Sydney · ★4.60 · 2 bedrooms · 3 beds · 1 bath,1596176,Komang,,Waverley,-33.88903,151.2824,Entire home/apt,240,3,91,17/4/2023,0.72,1,98,17,PID-STRA-42565
1321603,Home in Dangar Island · ★4.68 · 2 bedrooms · 2 beds · 1 shared bath,7101594,Ann,,Hornsby,-33.53665,151.23909,Private room,200,1,60,8/4/2023,0.51,1,362,6,
789945,Home in Hornsby · ★4.14 · 5 bedrooms · 2 beds · 3 shared baths,4099655,Hong,,Hornsby,-33.68142,151.1046,Private room,86,90,96,21/3/2020,0.76,4,364,0,
790402,Home in Hornsby · ★4.66 · 5 bedrooms · 2 beds · 3 shared baths,4099655,Hong,,Hornsby,-33.68324,151.10251,Private room,95,90,29,15/7/2019,0.23,4,365,0,
1742928,Home in Bronte · 4 bedrooms · 4 beds · 2.5 baths,9175566,Richard,,Waverley,-33.90192,151.26026,Entire home/apt,1000,90,0,,,1,365,0,
1329486,Rental unit in Alexandria · ★4.70 · 2 bedrooms · 3 beds · 2.5 baths,7213382,Bec,,Sydney,-33.89632,151.19936,Entire home/apt,184,90,10,12/1/2018,0.08,1,0,0,
1747259,Home in Avalon · ★4.85 · 2 bedrooms · 4 beds · 1 bath,9195390,Naomi,,Pittwater,-33.62505,151.31836,Entire home/apt,421,3,50,22/4/2023,0.44,1,361,7,PID-STRA-10303
1747587,Home in Mosman · ★5.0 · 4 bedrooms · 5 beds · 2 baths,9196942,Nicki,,Mosman,-33.83525,151.24714,Entire home/apt,1000,10,3,14/1/2022,0.06,1,0,0,PID-STRA-8131
791521,Rental unit in Woolloomooloo · ★4.32 · 2 bedrooms · 2 beds · 1 bath,4170245,Irmke,,Sydney,-33.87018,151.22167,Entire home/apt,250,90,25,3/1/2020,0.21,3,0,0,
1336819,Guest suite in Forest Lodge · ★4.87 · 1 bedroom · 1 bed · 1.5 baths,5128250,Merrilyn,,Sydney,-33.8819,151.17866,Entire home/apt,115,2,151,10/5/2023,1.27,1,207,21,PID-STRA-15241
